domain,username,display_name,rid,account_type,dept,password,pw_length,nt_hash,lm_hash,has_lm,disabled,never_expires,cluster,pre2k,pw_category
CRKB,aubrey.harris,Aubrey Harris,3144,user,Finance,Support2022!,12,42b5f36fc0fc41f49f4e7dd2353dfeda,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,lyoung,Lucas Young,3145,user,Legal,Cowboys23!,10,a2708f3ad91fbfa01eec9234c8dd09d4,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,stephaniekel,Stephanie Kelly,3146,user,Operations,CrackBabySpring23!,18,a59c904bede322617aa7712e96c62ccd,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,append
CRKB,ronald.cox,Ronald Cox,3147,user,Security,CrackBaby2024!,14,0db043bd51095ec7191c7f0daf63b000,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,append
CRKB,janet.peterson,Janet Peterson,3148,user,Sales,Charlie1!,9,a4ebbbbf4d119ae371fbe0a16df4d622,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,lucas.gomez,Lucas Gomez,3149,user,Helpdesk,CrkbHelpdesk@2023,17,8317b4b92bd17ce6eb14d3e4fba17b49,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,org
CRKB,amelia.collins,Amelia Collins,3150,user,Marketing,Network1234!,12,7b2bad0034d697db3e0c4cc522f840d7,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,dorothy.perry,Dorothy Perry,3151,user,Support,$upp0rt99!,10,102abbea92d77a0003bb59d788528609,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,leet
CRKB,sandra.king,Sandra King,3152,user,IT,AustinNetwork1!,15,3dc7860cffcb45d80711c180afa5eac3,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,kevin.harris,Kevin Harris,3153,user,Procurement,Crkb#2023,9,297c7b3d0199da9f53808e420cd2dd1f,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,append
CRKB,anna.ross,Anna Ross,3154,user,Sales,CrackBabyITWin23!,17,f8d3ad9952334d501d4647adb61780e5,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,ava.harris,Ava Harris,3155,user,Marketing,Summer2024!,11,72f0eefcc213ea8f350773b831cf2c9c,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,angela.flores,Angela Flores,3156,user,Executive,L!ghtning2022!,14,b6518707594249447fc06484267bcca1,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,leet
CRKB,lruiz,Liam Ruiz,3157,user,Helpdesk,Weekend1!,9,80ff8f02d19865dd28ffec17caf6dcbf,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,angela.harrison,Angela Harrison,3158,user,Helpdesk,H3lpdesk2022!,13,4bf31a3da629bc808f7b6eec9336fbe7,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,carol.cole,Carol Cole,3159,user,DevOps,Hunter2!,8,411b0e157e85d817481b5964ff1ac200,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,jfoster,Jerry Foster,3160,user,Managed Services,WelcomeSpring23!,16,ec1512a5dfea0e366867e4d1cb96cf83,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,john.butler,John Butler,3161,user,IT,Service@123,11,b047182ea48d0270154d250e0addba1c,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,org
CRKB,oharrison,Oliver Harrison,3162,user,Accounting,Password#2023,13,9d5f829e1eb8e2d03d69f66c4917576d,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,zgonzalez,Zoe Gonzalez,3163,user,Finance,CrkbDomain123!,14,65645e9622f36ac648d6425d525a63f4,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,jason.patel,Jason Patel,3164,user,HR,Welcome123!,11,e4a22d8e7bbec871b341c88c2e94cba2,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,vrivera,Virginia Rivera,3165,user,Operations,Letmein1!,9,82e63db4a21b0652dafa0a64906370ad,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,charles.sullivan,Charles Sullivan,3166,user,Engineering,Monkey123!,10,bbed7ac3674628b098690e1d780dcb7f,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,ethan.king,Ethan King,3167,user,Managed Services,P@s$w0rd2024!,13,75719896aef7a46d914c2325a30fa939,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,leet
CRKB,fcox,Frank Cox,3168,user,Support,Longhorn#2023,13,cabeb0138252972e9ae2a6a528464513,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,hsanchez,Helen Sanchez,3169,user,Legal,Admin123!,9,520126a03f5d5a8d836f1c4f34ede7ce,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,lrogers,Lauren Rogers,3170,user,Legal,p16Y4v3HI@i]jzTV?d9E,20,01bf57cb92f849007249b95f43749a51,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,random
CRKB,zellis,Zoe Ellis,3171,user,Operations,February1!,10,a496612027f3e33949f0bd50f8578f33,aad3b435b51404eeaad3b435b51404ee,False,True,False,,False,weak
CRKB,brayden.chavez,Brayden Chavez,3172,user,Security,Support1234!,12,3e3fc773fd1054b5e0ee5fc9acc7b9e5,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,steven.sanchez,Steven Sanchez,3173,user,IT,Charlie1!,9,a4ebbbbf4d119ae371fbe0a16df4d622,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,dgreen,Daniel Green,3174,user,Sales,KeepAustin2022!,15,9bcd286296129d8941b617312053960f,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,llewis,Lauren Lewis,3175,user,Helpdesk,TexasSpring23!,14,d9483f9370486ff5737f3b7faf543f07,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,rjackson,Rachel Jackson,3176,user,Security,Remote2023@!,12,dcee97635d4ea5b1e5df9f2a36d24425,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,org
CRKB,amelia.hill,Amelia Hill,3177,user,Managed Services,Cloud@2024!,11,74bad68d6455dd1999fb8bb11ca3f5ee,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,org
CRKB,laura.west,Laura West,3178,user,Operations,"k;8ku2Cgof8s,qGZP",17,5c29e8392a1dddc5db254ddd1b9ca96b,aad3b435b51404eeaad3b435b51404ee,False,True,False,,False,random
CRKB,ruth.thompson,Ruth Thompson,3179,user,Legal,Servic&e99#,11,4b792f4a28022366999c6bc2a456d553,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,leet
CRKB,dorothy.gibson,Dorothy Gibson,3180,user,Finance,CrkbDirectory@2023,18,309abcb03ba4028c20aaf1926e29af97,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,fclark,Fernando Clark,3181,user,Marketing,Password2022!,13,8ec20a572ee1139cb8041a915c292bae,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,append
CRKB,andres.robinson,Andres Robinson,3182,user,Sales,Crkb2024!,9,e7613382ea71f8324c002aa6457330de,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,emily.mcdonald,Emily Mcdonald,3183,user,Procurement,Cl0ud2022!,10,6aef5157fbca47500beaf2f772033574,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,leet
CRKB,mhughes,Mason Hughes,3184,user,Procurement,Cr@ckBaby@123,13,de55eba505d72828b4f14191ba3c42cf,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,janet.ortiz,Janet Ortiz,3185,user,Accounting,KeepAustin2023!,15,c873448756ed41dfb7eed112e76e72a8,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,james.hughes,James Hughes,3186,user,IT,Crkb@2023,9,397744e5bf1ce9fbb2cacc3779618208,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,khoward,Kevin Howard,3187,user,Support,W!nt3r99!99!,12,3623edb8f269e6ca3c2198351c1488ec,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,leet
CRKB,jaxon.walker,Jaxon Walker,3188,user,Legal,AustinSupport2022!,18,c16fbd636c0380f3e7de5a7fb106062c,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,gregory.powell,Gregory Powell,3189,user,Legal,Network2022!,12,1fc3a06f6046ddf6ee7ccfd61ec12974,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,frank.adams,Frank Adams,3190,user,Executive,Spring2024!,11,d431b7e9ca9b61d8b2b5725afb8258c5,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,bortega,Brandon Ortega,3191,user,Support,Gaming123!,10,31b5507f4684cd41003fab39ea506afd,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,carlosmil,Carlos Miller,3192,user,Executive,Support#2023,12,21f43d77e5cf7100dc5217aacdacaec3,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,donald.torres,Donald Torres,3193,user,Procurement,CrackBabyCorp#2022,18,1e42c3a72bfe673ca1bb913de29b868c,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,wyatt.wilson,Wyatt Wilson,3194,user,Engineering,January1!,9,88e9274eab2aa6b4d043e8d0b40b2dbd,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,weak
CRKB,dennis.morris,Dennis Morris,3195,user,Engineering,Support1234!,12,3e3fc773fd1054b5e0ee5fc9acc7b9e5,aad3b435b51404eeaad3b435b51404ee,False,True,False,,False,append
CRKB,fperez,Fernando Perez,3196,user,Engineering,Welcome1234!,12,392fbe2844cb258735c4cbf449d31709,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,alexander.ellis,Alexander Ellis,3197,user,HR,Admin@2022,10,f85b4450000d9e30051227b291b654c6,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,glopez,Grace Lopez,3198,user,HR,S3rver#2022,11,ae9cc45028832310e161ac612bc50546,aad3b435b51404eeaad3b435b51404ee,False,True,False,,False,org
CRKB,ethan.adams,Ethan Adams,3199,user,Marketing,CrackBaby2023!,14,0e5b17bf8ec8e18850bd1a17c7ec3454,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,fgray,Fernando Gray,3200,user,Legal,CrkbDirectory2022!,18,b58de00a49fcfd8957838024a091140b,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,cmarshall,Charles Marshall,3201,user,Operations,Support#2023,12,21f43d77e5cf7100dc5217aacdacaec3,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,append
CRKB,lily.jenkins,Lily Jenkins,3202,user,Marketing,y>}3Hjr21Pw3hOGv^9B,19,a3039830b181e0da531751ed163908ab,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,random
CRKB,daniel.price,Daniel Price,3203,user,Operations,N3tworkWin23!,13,f3503736e5d69853ba357fa620b5e69a,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,jeffrey.roberts,Jeffrey Roberts,3204,user,Finance,Crkb1234!,9,01213762a20cac75690924855f0ea206,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,amyers,Alejandro Myers,3205,user,Helpdesk,Austin123!,10,7943df83fec5e005b1c68b236762e460,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,gary.west,Gary West,3206,user,Support,Crkb2022!,9,eece866f730d75e664ceb3495364951c,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,shughes,Sarah Hughes,3207,user,IT,Password2024!,13,3cbf1e00eb03fd41ac65852cb5c60d93,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,append
CRKB,jason.cox,Jason Cox,3208,user,IT,Hunter2!,8,411b0e157e85d817481b5964ff1ac200,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,katherine.turner,Katherine Turner,3209,user,Accounting,Support@2023,12,ab66d0c50095af2cec7760f9906e493b,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,pkim,Paola Kim,3210,user,Helpdesk,CrackBabyCorpFall22!,20,cff226bba091fda899473269775b4a76,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,luis.hernandez,Luis Hernandez,3211,user,HR,Th@und3r2024!,13,19a0df6b8bd357dbc4c3c6516b4a9df5,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,leet
CRKB,barbara.wright,Barbara Wright,3212,user,HR,Texas#2023,10,f9c61448b398150ffd443a685e198169,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,abigail.perry,Abigail Perry,3213,user,Managed Services,Crk!b2023@!,11,3afce0aa560d14d571dc2df4470b17e3,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,elewis,Elizabeth Lewis,3214,user,Helpdesk,Aust!n01!,9,961514dbde81d9c680590c3259bb789a,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,org
CRKB,lisa.garcia,Lisa Garcia,3215,user,HR,Cl0ud2022!,10,6aef5157fbca47500beaf2f772033574,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,james.ellis,James Ellis,3216,user,Accounting,Admin2024#1,11,35e3051e1a499854634e0d959158dd94,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,org
CRKB,sarah.young,Sarah Young,3217,user,Marketing,SupportSpring23!,16,23887a2916ce64ea930a9f88a4314476,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,ahayes,Abigail Hayes,3218,user,Procurement,Deploy1!,8,09ae468411fe45c5e60433aee0febcc3,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,org
CRKB,djimenez,Daniel Jimenez,3219,user,DevOps,Coffee123!,10,586b7fdd044f64aca7cc9d32c1cd9bfc,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,lauren.harris,Lauren Harris,3220,user,Finance,Welcome#2023,12,0f9fb220e7c5d90a985eda5570695a63,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,rwashington,Rebecca Washington,3221,user,Managed Services,CBcorp2022!,11,fedcf0fbf1846372a3cee9156eecc17a,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,kimberly.griffin,Kimberly Griffin,3222,user,Executive,AustinNetwork1!,15,3dc7860cffcb45d80711c180afa5eac3,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,jacob.alexander,Jacob Alexander,3223,user,Procurement,TexasWinter24!,14,18a3cfe28cb53911ceb5dd91b179943d,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,jasongre,Jason Green,3224,user,Engineering,Domain01@,9,ccd2be117274de5ba7e5febaf3a4c2af,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,helen.price,Helen Price,3225,user,Helpdesk,Crkb123!,8,e46d6ddc069cf80ab21eb8f1a2a69f60,aad3b435b51404eeaad3b435b51404ee,False,True,False,,False,append
CRKB,kevin.ramos,Kevin Ramos,3226,user,Procurement,Crkb2022!,9,eece866f730d75e664ceb3495364951c,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,charlotte.reyes,Charlotte Reyes,3227,user,Managed Services,January1!,9,88e9274eab2aa6b4d043e8d0b40b2dbd,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,robert.price,Robert Price,3228,user,Security,Patch2020!,10,354aec9d8309dde4ab74819cd78b439e,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,sallen,Susan Allen,3229,user,Accounting,Desktop2023#1,13,8ec61b5f50323bf2804c7bdea6770121,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,donnacas,Donna Castillo,3230,user,IT,Portal007!,10,49f524dd8d13c4b0521fc8e943e5d99b,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,sandra.west,Sandra West,3231,user,Support,Baseball1!,10,b77d3d1eb143bc637c38820f7f548ddc,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,weak
CRKB,tortega,Thomas Ortega,3232,user,Finance,Monday1!,8,3f146e20258c0634f8082d2d72cc45db,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,mthompson,Melissa Thompson,3233,user,Security,Vv0hl0Bbk(r2&YRs,16,c34ee6251aabe05bb0ba5202950d84fc,aad3b435b51404eeaad3b435b51404ee,False,True,False,,False,random
CRKB,jlewis,Janet Lewis,3234,user,DevOps,CrackBaby123!,13,61cdfce618206f24d460149c4659dc33,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,harper.gray,Harper Gray,3235,user,Managed Services,Crkb2020!,9,3d8d08b0550bf702271d83f30d239592,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,org
CRKB,pbaker,Patricia Baker,3236,user,Engineering,CBcorpSpr23!,12,ce1905b9e8a271ccef2d793816b4a4c4,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,org
CRKB,jaydenros,Jayden Ross,3237,user,Marketing,T3xasFall23!,12,3f4557861ae45370c7552374dffac074,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,justin.mitchell,Justin Mitchell,3238,user,Support,Welcome2024!,12,7099909e93b8345e3def4331473b8235,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,charlotte.ford,Charlotte Ford,3239,user,Helpdesk,Cowboys23!,10,a2708f3ad91fbfa01eec9234c8dd09d4,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,sharon.reynolds,Sharon Reynolds,3240,user,Sales,CrkbDeploy123!,14,cc0024297f48faf18c546d848cf4f192,aad3b435b51404eeaad3b435b51404ee,False,True,False,,False,org
CRKB,jorgerui,Jorge Ruiz,3241,user,Sales,Iloveyou1!,10,da598f35e45617001eb7a7d591e5fee2,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,lauren.perry,Lauren Perry,3242,user,Security,Friday123!,10,3d874c2ef3576806a64260b2bf56984c,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,nwilliams,Nathan Williams,3243,user,Support,Helpdesk1!,10,1c8eda04a28fdcb3000e559b92bb4449,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,amy.sanchez,Amy Sanchez,3244,user,Sales,CrkbSpring23!,13,6e9e6bad93c9d34fc69a7e98b8680f20,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,append
CRKB,lucas.brown,Lucas Brown,3245,user,Security,CrackBabyVpn$2023,17,7772b854e65ae3e7a425c9fdd266462b,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,vroberts,Virginia Roberts,3246,user,Support,Welcome1!,9,9307ee5abf7791f3424d9d5148b20177,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,lucas.hamilton,Lucas Hamilton,3247,user,Support,Batman2023!,11,70210cebe97797bf669769757b05a09b,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,jose.hernandez,Jose Hernandez,3248,user,Accounting,CrackBabyIT#1,13,b823483452fcf2714aff8c2ab8946808,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,bedwards,Benjamin Edwards,3249,user,Support,CrackBabyCorp2019!,18,bdf1c7b3a9f1ea358dbed9e5987fcf4b,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,org
CRKB,sofia.white,Sofia White,3250,user,Engineering,Aust!n123#,10,dbec2078e616256f1201cec515472202,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,karen.graham,Karen Graham,3251,user,Marketing,CrkbAccess2022!,15,ae67b09ef24ee8c6b4b47653d05dbf47,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,jennifer.sanchez,Jennifer Sanchez,3252,user,Engineering,Cloud2024!,10,0b46b01c3ec050da8f44b4cd06ed6064,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,jessica.patel,Jessica Patel,3253,user,DevOps,Firewall123@,12,a10c1077ddde115de2222352e3c3a39c,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,sjenkins,Steven Jenkins,3254,user,Marketing,Cl0ud1234!,10,a71548038c158e00ab2590f16dd9ab1b,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,leet
CRKB,edward.turner,Edward Turner,3255,user,Executive,Football1!,10,b3f6631b67d7e5b169f4fbb76bf28c29,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,rachelnel,Rachel Nelson,3256,user,Security,Ticket2022!,11,82bde7ab3d015c994c54aa23e3a5d4a1,aad3b435b51404eeaad3b435b51404ee,False,True,True,,False,org
CRKB,michael.garcia,Michael Garcia,3257,user,Security,S6bp#$}f}0NgQFiyl9,18,8d9f91c12c541b9b2c31b33d2233fe16,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,random
CRKB,pgonzalez,Pedro Gonzalez,3258,user,Operations,Eagles2022!,11,4afdeae8e748d688f72edecb79abab4a,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,weak
CRKB,nwoods,Noah Woods,3259,user,Helpdesk,Shadow123!,10,9f12d5b44d08fff3f55b147956ce8d97,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,scott.hill,Scott Hill,3260,user,Engineering,Crkb2022!,9,eece866f730d75e664ceb3495364951c,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,append
CRKB,smartinez,Sharon Martinez,3261,user,Accounting,Sh*adow1234@,12,a50bc980dfb70014ce2ccb13865c9c16,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,leet
CRKB,gbrooks,George Brooks,3262,user,Sales,CrackBabyRemote2024!,20,483368992fb33f831f030f6801feb122,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,luis.adams,Luis Adams,3263,user,Accounting,Password1234!,13,29ab86c5c4d2aab957763e5c1720486d,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,catherine.griffin,Catherine Griffin,3264,user,Legal,Password1,9,64f12cddaa88057e06a81b54e73b949b,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,lincoln.bennett,Lincoln Bennett,3265,user,Support,Texas2023!,10,77bbef42a8312f9797058e108675d0ac,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,carol.campbell,Carol Campbell,3266,user,Sales,Summ3r2023!,11,3a6f1552555ec96f2d53838fc6384b7b,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,leet
CRKB,gabriela.campbell,Gabriela Campbell,3267,user,Engineering,Supp0rtFall23!,14,d9ba84b5b824f893122ba59c4023f1b0,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,mmiller,Mia Miller,3268,user,IT,Cr@ckBaby2022#1,15,17a0a97a3993d3667d0fe654db79a930,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,org
CRKB,anguyen,Alejandro Nguyen,3269,user,Finance,Network123!,11,125b023a1fc09a3f3be5b8a1c827a3da,aad3b435b51404eeaad3b435b51404ee,False,True,False,,False,append
CRKB,sharon.torres,Sharon Torres,3270,user,Helpdesk,Texas123!,9,a90608ddd1b250f1d3f50469be2083eb,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,linda.graham,Linda Graham,3271,user,Procurement,Password#2023,13,9d5f829e1eb8e2d03d69f66c4917576d,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,scook,Steven Cook,3272,user,Marketing,Pokemon123!,11,0e95dca766d4aa64b2bf5d23be0068af,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,camila.murphy,Camila Murphy,3273,user,Operations,January1!,9,88e9274eab2aa6b4d043e8d0b40b2dbd,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,jorge.davis,Jorge Davis,3274,user,Support,Summer2024!,11,72f0eefcc213ea8f350773b831cf2c9c,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,melissa.bryant,Melissa Bryant,3275,user,Legal,Cr@ckBabySum24!,15,51382c29aa2c00e74c10ed7a3af90d52,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,hflores,Hannah Flores,3276,user,Accounting,Minecraft1!,11,12a39a9a6f9322e873560209e018be26,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,kenneth.diaz,Kenneth Diaz,3277,user,Engineering,AustinSupport1!,15,e24aaa1013d431b19b891c1f725742ed,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,lisa.rivera,Lisa Rivera,3278,user,HR,Firew@ll2023!,13,a5864142901cbb805f148f9768cd99e4,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,leet
CRKB,grace.gonzales,Grace Gonzales,3279,user,Operations,Patch2023!,10,d648951672da02033010dbf4c7dda997,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,harper.mitchell,Harper Mitchell,3280,user,Legal,Managed#2023,12,adac4c8539446219e285c90ccb7c5007,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,halvarez,Harper Alvarez,3281,user,HR,Desktop123!,11,8dc1fcd95ccd64ab932d65191dde8242,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,sandra.morris,Sandra Morris,3282,user,Marketing,January1!,9,88e9274eab2aa6b4d043e8d0b40b2dbd,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
CRKB,donald.wallace,Donald Wallace,3283,user,DevOps,u9*zoyZ72b>l3L@Z,16,a038dc67d343d0e94f459271b12d487a,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,random
CRKB,evelyn.peterson,Evelyn Peterson,3284,user,Procurement,Password#2023,13,9d5f829e1eb8e2d03d69f66c4917576d,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,jennifer.ellis,Jennifer Ellis,3285,user,DevOps,H3lpdesk99!,11,a010d3fc53575a3ccc9e0389c71a82ad,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,org
CRKB,dgraham,Diana Graham,3286,user,IT,Texas123!,9,a90608ddd1b250f1d3f50469be2083eb,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,charles.fisher,Charles Fisher,3287,user,Sales,Network2022!,12,1fc3a06f6046ddf6ee7ccfd61ec12974,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,donald.allen,Donald Allen,3288,user,Accounting,Summer2024!,11,72f0eefcc213ea8f350773b831cf2c9c,aad3b435b51404eeaad3b435b51404ee,False,False,True,,False,weak
CRKB,ethan.gutierrez,Ethan Gutierrez,3289,user,Sales,Network2024!,12,c07b67d9b2f9500207ee09fff2801e92,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,christopher.wood,Christopher Wood,3290,user,IT,Crkb2024!,9,e7613382ea71f8324c002aa6457330de,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,append
CRKB,levans,Lucia Evans,3291,user,Executive,January1!,9,88e9274eab2aa6b4d043e8d0b40b2dbd,aad3b435b51404eeaad3b435b51404ee,False,False,False,,False,weak
